Triads,TPMA,TPMB,TPMC
Mhu01Ag14100_Mhu01Bg13930_Mhu01Cg16500,4.84634,2.4704,4.81569
Mhu01Ag14110_Mhu01Bg13940_Mhu01Cg16490,15.0829,2.49824,3.30572
Mhu01Ag14160_Mhu01Bg14020_Mhu01Cg16400,2.33333,11.2073,21.9793
Mhu01Ag14240_Mhu01Bg14120_Mhu01Cg16320,3.14735,3.79889,2.65784
Mhu01Ag14260_Mhu01Bg14140_Mhu01Cg16290,3.20325,2.4387,4.98728
Mhu01Ag14270_Mhu01Bg14150_Mhu01Cg16280,11.0012,5.96262,85.2147
Mhu01Ag14330_Mhu01Bg14240_Mhu01Cg16200,2.58479,5.79179,2.33333
Mhu01Ag14350_Mhu01Bg14250_Mhu01Cg16190,4.35992,5.38945,8.03079
Mhu01Ag14390_Mhu01Bg14270_Mhu01Cg16170,3.77495,11.7037,12.0149
Mhu01Ag14420_Mhu01Bg14300_Mhu01Cg16140,6.77662,11.8845,9.97594
Mhu01Ag14480_Mhu01Bg14380_Mhu01Cg16080,22.5213,35.4755,15.2543
Mhu01Ag14530_Mhu01Bg14410_Mhu01Cg16060,5.78167,3.55922,28.9971
Mhu01Ag14590_Mhu01Bg14470_Mhu01Cg16050,18.1374,5.12198,2.4406
Mhu01Ag14630_Mhu01Bg14480_Mhu01Cg16020,6.19305,13.3089,5.24268
Mhu01Ag14640_Mhu01Bg14490_Mhu01Cg16010,6.34819,4.34091,5.43791
Mhu01Ag14760_Mhu01Bg14620_Mhu01Cg15870,16.8179,13.1568,67.2961
Mhu01Ag14770_Mhu01Bg14640_Mhu01Cg15850,146.697,67.8059,121.059
Mhu01Ag14790_Mhu01Bg14660_Mhu01Cg15830,13.242,15.6552,15.5957
Mhu01Ag14820_Mhu01Bg14680_Mhu01Cg15810,2.38531,2.36203,2.33333
Mhu01Ag14860_Mhu01Bg14720_Mhu01Cg15760,5.3787,2.33333,3.042
Mhu01Ag14920_Mhu01Bg14790_Mhu01Cg15700,2.73074,2.33333,10.4454
Mhu01Ag14970_Mhu01Bg14830_Mhu01Cg15630,2.33333,2.33333,2.33333
Mhu01Ag14980_Mhu01Bg14860_Mhu01Cg15610,8.93163,14.2421,7.85445
Mhu01Ag15010_Mhu01Bg14900_Mhu01Cg15570,4.20901,3.43117,2.33333
Mhu01Ag15030_Mhu01Bg14930_Mhu01Cg15540,3.43851,5.88788,121.688
Mhu01Ag15070_Mhu01Bg14970_Mhu01Cg15490,5.59895,4.53757,7.38875
Mhu01Ag15090_Mhu01Bg15000_Mhu01Cg15470,22.8902,27.1046,15.0773
Mhu01Ag15120_Mhu01Bg15040_Mhu01Cg15450,2.33333,2.33333,2.33333
Mhu01Ag15130_Mhu01Bg15060_Mhu01Cg15430,12.9265,4.86478,14.0525
Mhu01Ag15160_Mhu01Bg15080_Mhu01Cg15420,3.14135,5.09384,2.93437
Mhu01Ag15170_Mhu01Bg15090_Mhu01Cg15410,15.5206,30.4174,15.3631
Mhu01Ag15280_Mhu01Bg15250_Mhu01Cg15290,8.42212,2.70298,4.59153
Mhu01Ag15310_Mhu01Bg15270_Mhu01Cg15240,3.00369,9.64563,2.38158
Mhu01Ag15320_Mhu01Bg15320_Mhu01Cg15170,3.30722,3.85837,2.33333
Mhu01Ag15350_Mhu01Bg15340_Mhu01Cg15150,13.7445,64.7308,8.67955
Mhu01Ag15410_Mhu01Bg15390_Mhu01Cg15080,2.33333,2.33333,2.38234
Mhu01Ag15430_Mhu01Bg15430_Mhu01Cg15050,2.33333,2.33333,11.7731
Mhu01Ag15450_Mhu01Bg15720_Mhu01Cg14820,2.33333,2.33333,2.33333
Mhu01Ag15470_Mhu01Bg15740_Mhu01Cg14780,2.3584,2.7453,4.39792
Mhu01Ag15520_Mhu01Bg15800_Mhu01Cg14770,2.33333,2.33333,2.33333
Mhu01Ag15550_Mhu01Bg15820_Mhu01Cg14740,3.79336,2.69633,2.8727
Mhu01Ag15570_Mhu01Bg15920_Mhu01Cg14650,6.52738,3.70739,6.0503
Mhu01Ag15610_Mhu01Bg15930_Mhu01Cg14630,2.33333,2.33333,2.33333
Mhu01Ag15680_Mhu01Bg16030_Mhu01Cg14530,6.69924,2.33333,8.42836
Mhu01Ag15870_Mhu01Bg16240_Mhu01Cg14420,173.883,4.50003,6.44371
Mhu01Ag15880_Mhu01Bg16260_Mhu01Cg14400,2.33333,2.59948,2.38338
Mhu01Ag15920_Mhu01Bg16310_Mhu01Cg14350,8.74123,9.4455,6.22891
Mhu01Ag15940_Mhu01Bg16320_Mhu01Cg14330,2.33333,54.0089,74.762
Mhu01Ag16020_Mhu01Bg16390_Mhu01Cg14220,3.28793,3.17465,2.72117
Mhu01Ag16040_Mhu01Bg16420_Mhu01Cg14210,3.70714,3.19214,8.04146
Mhu01Ag16070_Mhu01Bg16480_Mhu01Cg14140,2.33333,2.33333,4.96264
Mhu01Ag16080_Mhu01Bg16490_Mhu01Cg14130,14.0919,16.4702,7.0789
Mhu01Ag16130_Mhu01Bg16530_Mhu01Cg14110,2.44311,2.33333,2.33333
Mhu01Ag16140_Mhu01Bg16540_Mhu01Cg14080,2.33333,8.12207,2.33333
Mhu01Ag16200_Mhu01Bg16610_Mhu01Cg14030,17.64,69.6572,8.20704
Mhu01Ag16250_Mhu01Bg16660_Mhu01Cg13950,12.2078,12.7673,6.92226
Mhu01Ag16310_Mhu01Bg16670_Mhu01Cg13940,5.21508,8.96003,13.9457
Mhu01Ag16380_Mhu01Bg16690_Mhu01Cg13900,9.84243,23.3986,7.20979
Mhu01Ag16460_Mhu01Bg16750_Mhu01Cg13840,11.435,10.1119,12.4327
Mhu01Ag16470_Mhu01Bg16760_Mhu01Cg13830,2.33333,2.33333,2.33333
Mhu01Ag16540_Mhu01Bg16790_Mhu01Cg13790,73.4596,154.912,57.6416
Mhu01Ag16580_Mhu01Bg16830_Mhu01Cg13750,7.3359,8.39094,13.7958
Mhu01Ag16640_Mhu01Bg16850_Mhu01Cg13700,2.33333,2.33333,2.33333
Mhu01Ag16650_Mhu01Bg16860_Mhu01Cg13680,4.17764,2.33333,3.43708
Mhu01Ag16660_Mhu01Bg16880_Mhu01Cg13660,2.50212,2.33333,2.33333
Mhu01Ag16710_Mhu01Bg16900_Mhu01Cg13630,2.33333,2.95564,4.55405
Mhu01Ag16730_Mhu01Bg16920_Mhu01Cg13610,2.33333,2.64629,2.95914
Mhu01Ag16750_Mhu01Bg16950_Mhu01Cg13590,2.44712,2.43769,2.36515
Mhu01Ag16760_Mhu01Bg17000_Mhu01Cg13570,2.85972,4.78415,3.71431
Mhu01Ag16770_Mhu01Bg17020_Mhu01Cg13550,8.53727,2.71646,21.2095
Mhu01Ag16780_Mhu01Bg17030_Mhu01Cg13540,2.33333,2.82767,3.17161
Mhu01Ag16800_Mhu01Bg17040_Mhu01Cg13530,7.28163,3.5626,2.33333
Mhu01Ag16840_Mhu01Bg17130_Mhu01Cg13400,5.52617,2.47198,7.36416
Mhu01Ag16890_Mhu01Bg17220_Mhu01Cg13340,2.33333,5.23007,3.59501
Mhu01Ag16920_Mhu01Bg17250_Mhu01Cg13300,33.4334,22.213,12.8035
Mhu01Ag16940_Mhu01Bg17260_Mhu01Cg13290,27.9518,2.33333,36.4015
Mhu01Ag16980_Mhu01Bg17340_Mhu01Cg13280,22.6429,4.06769,62.2998
Mhu01Ag17000_Mhu01Bg17360_Mhu01Cg13250,2.33333,2.36919,2.33333
Mhu01Ag17170_Mhu01Bg17470_Mhu01Cg13130,14.6771,17.3702,8.63758
Mhu01Ag17220_Mhu01Bg17520_Mhu01Cg13070,8.46582,18.8825,16.1148
Mhu01Ag17250_Mhu01Bg17580_Mhu01Cg13010,5.74681,10.809,13.5235
Mhu01Ag17380_Mhu01Bg17660_Mhu01Cg12840,5.84348,14.9288,14.0977
Mhu01Ag17390_Mhu01Bg17680_Mhu01Cg12830,4.02594,2.74227,19.3593
Mhu01Ag17460_Mhu01Bg17790_Mhu01Cg12760,11.4292,15.0612,3.72564
Mhu01Ag17560_Mhu01Bg17870_Mhu01Cg12680,8.26601,9.25819,7.19517
Mhu01Ag17600_Mhu01Bg17890_Mhu01Cg12640,18.7864,9.15292,3.46505
Mhu01Ag17670_Mhu01Bg21670_Mhu01Cg12600,8.10257,4.64664,57.0466
Mhu01Ag17750_Mhu01Bg21600_Mhu01Cg12540,6.50028,2.33333,7.3959
Mhu01Ag17780_Mhu01Bg21580_Mhu01Cg12510,2.33333,4.62898,2.8884
Mhu01Ag17790_Mhu01Bg21570_Mhu01Cg12500,2.33333,2.33333,2.33333
Mhu01Ag17830_Mhu01Bg21520_Mhu01Cg12430,5.45499,6.46749,4.24948
Mhu01Ag17870_Mhu01Bg21480_Mhu01Cg12420,2.33333,2.33333,2.33333
Mhu01Ag17960_Mhu01Bg21240_Mhu01Cg12260,37.9307,77.9107,104.271
Mhu01Ag17980_Mhu01Bg21230_Mhu01Cg12230,2.59022,6.63134,6.77125
Mhu01Ag18050_Mhu01Bg21120_Mhu01Cg12070,6.61518,6.96566,3.19514
Mhu01Ag18100_Mhu01Bg21080_Mhu01Cg12040,2.33333,3.43166,15.7098
Mhu01Ag18190_Mhu01Bg21000_Mhu01Cg11960,3.36507,2.84235,2.57192
Mhu01Ag18230_Mhu01Bg20960_Mhu01Cg11920,3.02278,3.64404,3.31793
Mhu01Ag18260_Mhu01Bg20940_Mhu01Cg11910,2.70396,8.09142,2.53395
Mhu01Ag18270_Mhu01Bg20920_Mhu01Cg11890,8.35382,7.43991,25.3128
Mhu01Ag18370_Mhu01Bg20770_Mhu01Cg11830,5.74921,9.54408,4.21232
Mhu01Ag18390_Mhu01Bg20760_Mhu01Cg11820,3.27916,3.38545,4.20322
Mhu01Ag18430_Mhu01Bg20720_Mhu01Cg11780,8.22998,8.16596,5.49114
Mhu01Ag18480_Mhu01Bg20660_Mhu01Cg11720,7.97506,9.66359,5.91568
Mhu01Ag18510_Mhu01Bg20610_Mhu01Cg11690,9.59996,11.1107,6.67285
Mhu01Ag18590_Mhu01Bg20550_Mhu01Cg11600,2.51708,2.56291,2.33333
Mhu01Ag18600_Mhu01Bg20540_Mhu01Cg11590,7.51113,5.90431,4.19439
Mhu01Ag18610_Mhu01Bg20530_Mhu01Cg11580,6.03595,10.7489,11.2292
Mhu01Ag18630_Mhu01Bg20520_Mhu01Cg11560,2.33333,2.33333,2.33333
Mhu01Ag18650_Mhu01Bg20490_Mhu01Cg11520,32.1936,18.2202,35.3925
Mhu01Ag18710_Mhu01Bg20430_Mhu01Cg11490,7.67454,18.3275,9.25441
Mhu01Ag18750_Mhu01Bg20320_Mhu01Cg11410,30.4287,20.3896,11.2911
Mhu01Ag18790_Mhu01Bg20280_Mhu01Cg11350,9.58495,5.66065,89.7002
Mhu01Ag18800_Mhu01Bg20270_Mhu01Cg11340,13.6438,11.1165,2.33333
Mhu01Ag18810_Mhu01Bg20260_Mhu01Cg11330,10.4957,4.42123,7.35674
Mhu01Ag18830_Mhu01Bg20220_Mhu01Cg11290,12.3857,4.22948,12.6849
Mhu01Ag18840_Mhu01Bg20210_Mhu01Cg11280,9.16496,5.24661,2.50038
Mhu01Ag18880_Mhu01Bg20150_Mhu01Cg11260,2.62144,2.63023,2.33333
Mhu01Ag18890_Mhu01Bg20130_Mhu01Cg11220,2.33333,2.33333,2.38873
Mhu01Ag19000_Mhu01Bg19990_Mhu01Cg11110,56.0425,14.2799,44.0831
Mhu01Ag19040_Mhu01Bg19920_Mhu01Cg11080,3.04313,2.58967,11.077
Mhu01Ag19050_Mhu01Bg19910_Mhu01Cg11070,2.33333,2.6756,7.47071
Mhu01Ag19230_Mhu01Bg19840_Mhu01Cg10930,12.9016,11.5076,5.56399
Mhu01Ag19280_Mhu01Bg19770_Mhu01Cg10880,2.33333,2.65671,2.73149
Mhu01Ag19330_Mhu01Bg19700_Mhu01Cg10820,9.46006,25.7827,21.7841
Mhu01Ag19340_Mhu01Bg19690_Mhu01Cg10800,2.68271,2.93816,2.61459
Mhu01Ag19350_Mhu01Bg19680_Mhu01Cg10790,8.26754,11.4521,7.81993
Mhu01Ag19380_Mhu01Bg19640_Mhu01Cg10760,13.5111,9.87674,17.1537
Mhu01Ag19390_Mhu01Bg19620_Mhu01Cg10740,7.17212,7.23191,4.92054
Mhu01Ag19420_Mhu01Bg19600_Mhu01Cg10730,2.59152,8.11225,5.9095
Mhu01Ag19430_Mhu01Bg19570_Mhu01Cg10720,6.82963,7.55461,16.5419
Mhu01Ag19440_Mhu01Bg19560_Mhu01Cg10710,3.74953,2.78021,3.15496
Mhu01Ag19450_Mhu01Bg19550_Mhu01Cg10690,9.23086,6.38649,6.24524
Mhu01Ag19480_Mhu01Bg19520_Mhu01Cg10670,6.12135,17.6702,16.1224
Mhu01Ag19490_Mhu01Bg19510_Mhu01Cg10660,2.33333,2.33333,2.33333
Mhu01Ag19500_Mhu01Bg19500_Mhu01Cg10650,24.2098,7.12719,34.236
Mhu01Ag19540_Mhu01Bg19450_Mhu01Cg10610,9.02029,2.86662,7.51314
Mhu01Ag19590_Mhu01Bg19410_Mhu01Cg10560,2.33333,2.86627,31.2576
Mhu01Ag19610_Mhu01Bg19380_Mhu01Cg10540,5.56396,2.44005,5.20659
Mhu01Ag19640_Mhu01Bg19360_Mhu01Cg10530,2.33333,2.36738,2.77451
Mhu01Ag19670_Mhu01Bg19320_Mhu01Cg10500,2.33333,5.29025,2.66184
Mhu01Ag19690_Mhu01Bg19300_Mhu01Cg10490,6.95239,2.93692,6.26206
Mhu01Ag19720_Mhu01Bg19270_Mhu01Cg10470,4.87899,35.7537,3.12439
Mhu01Ag19730_Mhu01Bg19230_Mhu01Cg10420,4.2638,10.3757,4.79882
Mhu01Ag19760_Mhu01Bg19220_Mhu01Cg10390,2.86168,15.0455,13.4177
Mhu01Ag19780_Mhu01Bg19190_Mhu01Cg10350,2.33333,10.829,20.1096
Mhu01Ag19810_Mhu01Bg19160_Mhu01Cg10320,2.33333,2.33333,2.33333
Mhu01Ag19850_Mhu01Bg19120_Mhu01Cg10290,5.3422,5.57228,6.22411
Mhu01Ag19870_Mhu01Bg19110_Mhu01Cg10280,2.47619,2.54336,2.33333
Mhu01Ag19880_Mhu01Bg19100_Mhu01Cg10270,2.33333,25.2698,2.33333
Mhu01Ag20020_Mhu01Bg19010_Mhu01Cg10110,7.86353,2.33333,7.14246
Mhu01Ag20040_Mhu01Bg18970_Mhu01Cg10090,4.75011,34.4525,6.58361
Mhu01Ag20060_Mhu01Bg18960_Mhu01Cg10070,7.69216,5.32982,3.09361
Mhu01Ag20150_Mhu01Bg18880_Mhu01Cg09940,2.41764,2.41223,2.33333
Mhu01Ag20170_Mhu01Bg18870_Mhu01Cg09930,4.86062,9.23238,6.69184
Mhu01Ag20180_Mhu01Bg18860_Mhu01Cg09920,2.99092,2.33333,2.73166
Mhu01Ag20190_Mhu01Bg18850_Mhu01Cg09910,7.62658,2.33333,3.98318
Mhu01Ag20210_Mhu01Bg18830_Mhu01Cg09890,6.41485,9.0639,3.7278
Mhu01Ag20240_Mhu01Bg18790_Mhu01Cg09860,2.33333,2.33333,2.33333
Mhu01Ag20250_Mhu01Bg18780_Mhu01Cg09850,2.33333,2.33333,2.33333
Mhu01Ag20270_Mhu01Bg18770_Mhu01Cg09830,2.33333,3.50532,2.42509
Mhu01Ag20280_Mhu01Bg18760_Mhu01Cg09820,2.53111,8.58933,32.8858
Mhu01Ag20310_Mhu01Bg18720_Mhu01Cg09770,4.00911,6.6098,4.37939
Mhu01Ag20340_Mhu01Bg18700_Mhu01Cg09760,12.6508,4.20534,6.14175
Mhu01Ag20350_Mhu01Bg18690_Mhu01Cg09750,3.14754,2.33333,2.75355
Mhu01Ag20410_Mhu01Bg18650_Mhu01Cg09670,14.1189,6.6249,7.65112
Mhu01Ag20440_Mhu01Bg18640_Mhu01Cg09640,3.39601,2.33333,4.15475
Mhu01Ag20480_Mhu01Bg18630_Mhu01Cg09600,2.77066,3.2141,5.21816
Mhu01Ag20490_Mhu01Bg18620_Mhu01Cg09590,2.33333,6.02784,6.90063
Mhu01Ag20550_Mhu01Bg18580_Mhu01Cg09560,12.2451,13.9458,6.46737
Mhu01Ag20600_Mhu01Bg18530_Mhu01Cg09500,17.2215,18.9485,2.33333
Mhu01Ag20650_Mhu01Bg18470_Mhu01Cg09420,2.33333,2.33333,2.33333
Mhu01Ag20660_Mhu01Bg18460_Mhu01Cg09410,5.48794,8.99203,2.33333
Mhu01Ag20720_Mhu01Bg18420_Mhu01Cg09330,3.24005,5.21187,4.63338
Mhu01Ag20740_Mhu01Bg18400_Mhu01Cg09320,2.33333,2.33333,2.33333
Mhu01Ag20750_Mhu01Bg18380_Mhu01Cg09310,2.33333,2.33333,2.33333
Mhu01Ag20780_Mhu01Bg18330_Mhu01Cg09280,25.9712,9.68862,16.0522
Mhu01Ag20800_Mhu01Bg18290_Mhu01Cg09240,10.6439,18.5232,8.11222
Mhu01Ag20830_Mhu01Bg18260_Mhu01Cg09210,2.33333,2.4782,2.85969
Mhu01Ag20920_Mhu01Bg18230_Mhu01Cg09140,522.975,282.871,905.791
Mhu01Ag20990_Mhu01Bg18200_Mhu01Cg09100,3.37367,23.1319,36.3336
Mhu01Ag21040_Mhu01Bg18170_Mhu01Cg08990,6.03026,2.33333,11.4452
Mhu01Ag21080_Mhu01Bg18130_Mhu01Cg08960,9.2904,35.0359,6.81533
Mhu01Ag21130_Mhu01Bg18090_Mhu01Cg08920,2.33333,2.34879,2.5222
Mhu01Ag21150_Mhu01Bg18080_Mhu01Cg08910,2.33333,3.00415,2.33333
Mhu01Ag21160_Mhu01Bg18070_Mhu01Cg08900,20.5827,3.18481,14.7531
Mhu01Ag21220_Mhu01Bg18000_Mhu01Cg08850,2.76232,3.6783,3.86921
Mhu01Ag21230_Mhu01Bg17990_Mhu01Cg08840,2.96784,2.95647,3.05644
Mhu01Ag21240_Mhu01Bg17980_Mhu01Cg08820,5.92902,2.65518,2.88555
Mhu01Ag21280_Mhu01Bg21740_Mhu01Cg08800,2.33333,2.50275,2.33333
Mhu01Ag21290_Mhu01Bg21750_Mhu01Cg08780,2.58604,2.9721,2.33333
Mhu01Ag21380_Mhu01Bg21820_Mhu01Cg08700,34.6691,30.5273,49.8157
Mhu01Ag21450_Mhu01Bg21880_Mhu01Cg08650,2.46662,2.39954,2.33777
Mhu01Ag21490_Mhu01Bg21900_Mhu01Cg08630,34.5182,5.00673,7.31887
Mhu01Ag21510_Mhu01Bg21920_Mhu01Cg08610,3.84838,8.84827,14.7211
Mhu01Ag21520_Mhu01Bg21930_Mhu01Cg08600,5.75919,7.06193,13.6576
Mhu01Ag21530_Mhu01Bg21940_Mhu01Cg08590,2.33333,2.33333,2.44183
Mhu01Ag21540_Mhu01Bg21950_Mhu01Cg08580,4.03022,9.9709,3.15777
Mhu01Ag21550_Mhu01Bg21960_Mhu01Cg08570,116.489,115.121,42.762
Mhu01Ag21580_Mhu01Bg22000_Mhu01Cg08560,41.4614,3.40686,61.0771
Mhu01Ag21590_Mhu01Bg22020_Mhu01Cg08550,6.94168,10.5208,6.54623
Mhu01Ag21600_Mhu01Bg22030_Mhu01Cg08540,7.46852,3.06242,6.56847
Mhu01Ag21620_Mhu01Bg22040_Mhu01Cg08510,4.40065,2.89775,4.14774
Mhu01Ag21700_Mhu01Bg22150_Mhu01Cg08410,8.58552,5.80023,10.569
Mhu01Ag21730_Mhu01Bg22170_Mhu01Cg08390,2.75174,2.33333,2.86857
Mhu01Ag21760_Mhu01Bg22220_Mhu01Cg08370,2.33333,2.33333,2.33333
Mhu01Ag21850_Mhu01Bg22430_Mhu01Cg08270,2.33333,30.4843,15.6057
Mhu01Ag21880_Mhu01Bg22400_Mhu01Cg08290,43.3894,41.4003,12.459
Mhu01Ag21920_Mhu01Bg22380_Mhu01Cg08300,104.538,22.7834,113.706
Mhu01Ag21940_Mhu01Bg22490_Mhu01Cg08210,63.1482,64.6836,49.6662
Mhu01Ag21970_Mhu01Bg22530_Mhu01Cg08190,2.83174,2.59789,4.20397
Mhu01Ag22000_Mhu01Bg22560_Mhu01Cg08160,21.3509,26.9903,28.8384
Mhu01Ag22080_Mhu01Bg22600_Mhu01Cg08070,2.33333,2.33333,2.33333
Mhu01Ag22090_Mhu01Bg22620_Mhu01Cg08050,4.93789,14.2225,64.4297
Mhu01Ag22100_Mhu01Bg22630_Mhu01Cg08040,25.364,2.99624,2.94345
Mhu01Ag22200_Mhu01Bg22670_Mhu01Cg07990,8.62142,2.55912,12.0441
Mhu01Ag22210_Mhu01Bg22720_Mhu01Cg07930,2.90124,2.72395,3.06882
Mhu01Ag22220_Mhu01Bg22740_Mhu01Cg07910,6.1532,6.17442,6.02057
Mhu01Ag22270_Mhu01Bg22750_Mhu01Cg07870,13.5835,11.1438,4.77739
Mhu01Ag22280_Mhu01Bg22760_Mhu01Cg07860,124.815,39.3839,45.5443
Mhu01Ag22290_Mhu01Bg22770_Mhu01Cg07850,3.11151,2.46648,5.93603
Mhu01Ag22320_Mhu01Bg22780_Mhu01Cg07820,2.33333,2.33333,2.33333
Mhu01Ag22330_Mhu01Bg22790_Mhu01Cg07810,4.2659,3.42911,2.62309
Mhu01Ag22340_Mhu01Bg22800_Mhu01Cg07800,3.44772,2.82545,2.45975
Mhu01Ag22350_Mhu01Bg22810_Mhu01Cg07770,2.33333,2.33333,2.33333
Mhu01Ag22370_Mhu01Bg22830_Mhu01Cg07750,21.2407,11.7905,3.12513
Mhu01Ag22420_Mhu01Bg22870_Mhu01Cg07700,2.33333,2.33333,2.33333
Mhu01Ag22460_Mhu01Bg22890_Mhu01Cg07650,2.33333,2.33333,2.33333
Mhu01Ag22530_Mhu01Bg23260_Mhu01Cg07580,18.5584,17.4536,23.6493
Mhu01Ag22550_Mhu01Bg23240_Mhu01Cg07570,11.0237,11.8586,11.4307
Mhu01Ag22570_Mhu01Bg23200_Mhu01Cg07520,65.6175,77.7198,28.3878
Mhu01Ag22580_Mhu01Bg23190_Mhu01Cg07510,2.33333,2.33333,2.44533
Mhu01Ag22600_Mhu01Bg23150_Mhu01Cg07490,2.33333,2.33333,2.33333
Mhu01Ag22630_Mhu01Bg23120_Mhu01Cg07450,6.81369,9.34713,2.33333
Mhu01Ag22700_Mhu01Bg23050_Mhu01Cg07410,11.6183,8.73871,6.11822
Mhu01Ag22740_Mhu01Bg23020_Mhu01Cg07380,5.79554,4.98094,9.23198
Mhu01Ag22760_Mhu01Bg23000_Mhu01Cg07340,8.93945,7.13316,9.32246
Mhu01Ag22770_Mhu01Bg22980_Mhu01Cg07330,2.89497,2.81276,3.55889
Mhu01Ag22780_Mhu01Bg22970_Mhu01Cg07320,2.85426,8.88175,2.73021
Mhu01Ag22790_Mhu01Bg22960_Mhu01Cg07310,21.1931,21.2098,12.3916
Mhu01Ag22800_Mhu01Bg22940_Mhu01Cg07290,3.00907,12.9039,14.1172
Mhu01Ag22810_Mhu01Bg22930_Mhu01Cg07280,2.33333,2.44293,2.33333
Mhu01Ag22820_Mhu01Bg22920_Mhu01Cg07270,2.87578,15.7137,5.30238
Mhu01Ag22880_Mhu01Bg23310_Mhu01Cg07220,16.4689,17.01,7.20704
Mhu01Ag22940_Mhu01Bg23430_Mhu01Cg07120,20.8339,2.59081,4.66893
Mhu01Ag22950_Mhu01Bg23440_Mhu01Cg07110,6.63732,9.78552,4.65165
Mhu01Ag22960_Mhu01Bg23450_Mhu01Cg07100,2.33333,2.33333,2.33333
Mhu01Ag22970_Mhu01Bg23460_Mhu01Cg07090,4.7447,22.1129,26.5958
Mhu01Ag22980_Mhu01Bg23470_Mhu01Cg07080,6.35031,13.7494,29.9164
Mhu01Ag23010_Mhu01Bg23500_Mhu01Cg07040,2.69004,3.08291,2.87225
Mhu01Ag23020_Mhu01Bg23510_Mhu01Cg07030,4.08752,3.8084,3.15153
Mhu01Ag23030_Mhu01Bg23560_Mhu01Cg06970,6.00331,9.21852,10.6477
Mhu01Ag23060_Mhu01Bg23610_Mhu01Cg06940,4.23504,227.026,6.07734
Mhu01Ag23070_Mhu01Bg23620_Mhu01Cg06930,2.42727,2.4313,2.33333
Mhu01Ag23090_Mhu01Bg23630_Mhu01Cg06910,4.68848,6.64512,6.4934
Mhu01Ag23110_Mhu01Bg23640_Mhu01Cg06900,6.40027,9.99734,6.65688
Mhu01Ag23130_Mhu01Bg23670_Mhu01Cg06890,17.903,8.55917,9.87085
Mhu01Ag23170_Mhu01Bg23690_Mhu01Cg06870,21.9862,7.41055,11.5805
Mhu01Ag23200_Mhu01Bg23720_Mhu01Cg06840,3.7257,13.6497,7.85231
Mhu01Ag23210_Mhu01Bg23730_Mhu01Cg06830,2.33333,2.33333,2.69869
Mhu01Ag23220_Mhu01Bg23740_Mhu01Cg06820,20.2113,5.91474,7.99154
Mhu01Ag23230_Mhu01Bg23750_Mhu01Cg06810,30.7437,8.86615,8.34261
Mhu01Ag23240_Mhu01Bg23760_Mhu01Cg06790,9.4893,5.87818,12.5364
Mhu01Ag23260_Mhu01Bg23790_Mhu01Cg06750,3.50605,3.91,4.29133
Mhu01Ag23290_Mhu01Bg23830_Mhu01Cg06740,2.33333,2.33333,2.33333
Mhu01Ag23300_Mhu01Bg23840_Mhu01Cg06730,2.51342,21.4833,5.47557
Mhu01Ag23310_Mhu01Bg23850_Mhu01Cg06720,2.7773,2.7313,2.55263
Mhu01Ag23320_Mhu01Bg23860_Mhu01Cg06710,5.22615,2.33333,4.84901
Mhu01Ag23330_Mhu01Bg23870_Mhu01Cg06690,22.649,46.4138,10.5888
Mhu01Ag23350_Mhu01Bg23890_Mhu01Cg06670,16.9998,29.1867,26.8563
Mhu01Ag23360_Mhu01Bg23900_Mhu01Cg06660,12.0457,5.88262,11.9719
Mhu01Ag23380_Mhu01Bg23910_Mhu01Cg06640,4.24587,2.93106,3.64503
Mhu01Ag23430_Mhu01Bg23930_Mhu01Cg06590,66.1239,71.6064,173.357
Mhu01Ag23450_Mhu01Bg23950_Mhu01Cg06580,4.57475,3.00991,4.15981
Mhu01Ag23570_Mhu01Bg24060_Mhu01Cg06450,7.24738,8.11969,12.343
Mhu01Ag23620_Mhu01Bg24140_Mhu01Cg06390,2.33333,2.33333,2.33333
Mhu01Ag23640_Mhu01Bg24160_Mhu01Cg06380,3.10448,2.33333,2.33333
Mhu01Ag23700_Mhu01Bg24280_Mhu01Cg06230,4.10029,4.87854,8.11966
Mhu01Ag23720_Mhu01Bg24300_Mhu01Cg06260,18.1776,13.497,21.8661
Mhu01Ag23790_Mhu01Bg24330_Mhu01Cg06300,166.565,3.96211,2.33333
Mhu01Ag23820_Mhu01Bg24340_Mhu01Cg06330,4.49368,3.67374,3.7988
Mhu01Ag23910_Mhu01Bg24390_Mhu01Cg06160,32.3038,29.4947,3.91056
Mhu01Ag23920_Mhu01Bg24400_Mhu01Cg06150,5.74487,3.60126,3.06387
Mhu01Ag24120_Mhu01Bg24670_Mhu01Cg05960,2.33333,2.33333,2.33333
Mhu01Ag24130_Mhu01Bg24690_Mhu01Cg05940,14.9492,46.2637,52.5814
Mhu01Ag24140_Mhu01Bg24700_Mhu01Cg05930,24.4208,3.22562,5.89261
Mhu01Ag24150_Mhu01Bg24710_Mhu01Cg05920,114.059,122.546,24.798
Mhu01Ag24210_Mhu01Bg24800_Mhu01Cg05880,3.47709,8.29665,4.73655
Mhu01Ag24260_Mhu01Bg24850_Mhu01Cg05840,11.3314,16.9162,15.8993
Mhu01Ag24280_Mhu01Bg24870_Mhu01Cg05810,2.33333,2.33333,2.33333
Mhu01Ag24360_Mhu01Bg24930_Mhu01Cg05750,17.7553,2.94598,3.07939
Mhu01Ag24410_Mhu01Bg24950_Mhu01Cg05710,2.33333,2.33333,2.33333
